Chromosome,Start,End,Width,Value,FWER,Nearest Symbol,Nearest Ensembl ID,Distance to Closest Gene,CpG Island?,Annotation,Cluster
chr15,90597362,90598219,858,0.017125556,0.004,ZNF710,ENSG00000140548.9_2,0,non-Island,Intron,2:G0N+
chr2,5549679,5551782,2104,0.015877366,0.004,,ENSG00000228585.1_1,95411,non-Island,Intergenic,2:G0N+
chr15,67793609,67795310,1702,0.017510931,0.004,IQCH,ENSG00000103599.19_1,0,non-Island,3'UTR,2:G0N+
chr15,67793609,67795310,1702,0.017510931,0.004,IQCH-AS1,ENSG00000259673.5_1,0,non-Island,3'UTR,2:G0N+
chr11,67419433,67420587,1155,0.017631092,0.004,,ENSG00000227834.1_1,0,non-Island,Intron,2:G0N+
chr14,99823839,99824814,976,0.016343412,0.004,,ENSG00000216173.1,3813,non-Island,Intergenic,2:G0N+
chr1,145437188,145437898,711,0.017442861,0.004,,ENSG00000265972.5_1,570,non-Island,Promoter,2:G0N+
chr10,14213505,14214630,1126,0.017239886,0.004,FRMD4A,ENSG00000151474.20_2,0,non-Island,Intron,2:G0N+
chr2,145247188,145247984,797,0.017127494,0.004,ZEB2,ENSG00000169554.17_2,0,non-Island,Intron,2:G0N+
chr20,4804607,4805355,749,0.016621165,0.004,RASSF2,ENSG00000101265.15_1,315,non-Island,Promoter,2:G0N+
chr8,12953622,12954375,754,0.016040086,0.004,DLC1,ENSG00000164741.14_2,0,non-Island,Intron,2:G0N+
chr5,2208223,2208491,269,0.016309739,0.004,,ENSG00000201026.1,23288,non-Island,Intergenic,2:G0N+
chr6,90685843,90686347,505,0.017525276,0.004,BACH2,ENSG00000112182.14_2,0,non-Island,Intron,2:G0N+
chr15,61236984,61238153,1170,0.016436641,0.004,RORA,ENSG00000069667.15_2,0,non-Island,Intron,2:G0N+
chrX,57312244,57313666,1423,0.01634123,0.004,FAAH2,ENSG00000165591.6_1,0,non-Island,CDS,2:G0N+
chr1,53020001,53020530,530,0.016353202,0.004,,ENSG00000272371.1_1,0,non-Island,Promoter,2:G0N+
chr5,175200782,175201157,376,0.017541391,0.004,CPLX2,ENSG00000145920.14_2,22155,non-Island,Intergenic,2:G0N+
chr6,168129593,168130353,761,0.016432424,0.004,,ENSG00000213065.2_1,37409,non-Island,Intergenic,2:G0N+
chr17,7825362,7825782,421,0.016129361,0.004,KCNAB3,ENSG00000170049.9_2,0,non-Island,3'UTR,2:G0N+
chr4,41016349,41017254,906,0.016441952,0.004,APBB2,ENSG00000163697.16_2,0,non-Island,CDS,2:G0N+
chr6,41861218,41861784,567,0.017822005,0.004,USP49,ENSG00000164663.14_2,0,non-Island,5'UTR,2:G0N+
chr7,36445877,36446219,343,0.017691863,0.004,ANLN,ENSG00000011426.10_2,0,non-Island,CDS,2:G0N+
chr2,27075194,27077092,1899,0.017531358,0.004,DPYSL5,ENSG00000157851.16_1,0,non-Island,Intron,2:G0N+
chr5,179495095,179496349,1255,0.016396657,0.004,RNF130,ENSG00000113269.13_2,0,non-Island,Intron,2:G0N+
chr15,84325066,84325533,468,0.015558604,0.004,ADAMTSL3,ENSG00000156218.12_2,0,non-Island,Intron,2:G0N+
chr12,78432998,78434310,1313,0.015870338,0.004,NAV3,ENSG00000067798.14_2,0,non-Island,Intron,2:G0N+
chr21,15312595,15313682,1088,0.017876824,0.004,ANKRD20A11P,ENSG00000215559.8_1,0,non-Island,Intron,2:G0N+
chr1,63247209,63247683,475,0.016772489,0.004,ATG4C,ENSG00000125703.14_1,2122,non-Island,Intergenic,2:G0N+
chr20,25990989,25991175,187,0.01662434,0.004,,ENSG00000231081.1_2,0,non-Island,Promoter,2:G0N+
chr5,87697035,87697771,737,0.016467951,0.004,TMEM161B-AS1,ENSG00000247828.7_2,0,non-Island,Intron,2:G0N+
chrX,62195079,62196068,990,0.0181058,0.004,ZFRP1,ENSG00000234570.1_1,90766,non-Island,Intergenic,2:G0N+
chr4,187643746,187643746,1,0.019480701,0.004,FAT1,ENSG00000083857.13_2,0,non-Island,Intron,2:G0N+
chr1,70382203,70382203,1,0.018826832,0.004,LRRC7,ENSG00000033122.18_2,0,non-Island,Intron,2:G0N+
chrX,57709310,57709310,1,0.018740758,0.004,,ENSG00000215174.2_2,2616,non-Island,Intergenic,2:G0N+
chr9,139236354,139237681,1328,0.012966681,0.008,GPSM1,ENSG00000160360.11_2,0,CpG-Island,Intron,2:G0N+
chr7,1362812,1363539,728,0.013340912,0.008,,ENSG00000233082.1_1,53908,CpG-Island,Intergenic,2:G0N+
chr14,104008094,104009521,1428,0.013380153,0.008,TRMT61A,ENSG00000166166.12_1,4683,non-Island,Intergenic,2:G0N+
chr19,34310745,34311431,687,0.013019341,0.008,KCTD15,ENSG00000153885.14_1,4076,CpG-Island,Intergenic,2:G0N+
chr7,127910861,127911367,507,0.014792171,0.008,,ENSG00000272915.1_1,5918,CpG-Island,Intergenic,2:G0N+
chr22,31738541,31740110,1570,0.015225854,0.008,PATZ1,ENSG00000100105.17_1,0,non-Island,CDS,2:G0N+
chr17,76123521,76124206,686,0.014379325,0.008,TMC6,ENSG00000141524.15_2,0,non-Island,Intron,2:G0N+
chr14,104662233,104663241,1009,0.015131868,0.008,KIF26A,ENSG00000066735.14_2,15001,non-Island,Intergenic,2:G0N+
chr9,136374247,136375325,1079,0.01495923,0.008,TMEM8C,ENSG00000187616.4_1,4382,non-Island,Intergenic,2:G0N+
chr7,100769526,100770820,1295,0.01483265,0.008,SERPINE1,ENSG00000106366.8_1,0,non-Island,5'UTR,2:G0N+
chr5,87683380,87688421,5042,0.015051776,0.008,TMEM161B-AS1,ENSG00000247828.7_2,0,non-Island,Intron,2:G0N+
chr14,105030012,105030861,850,0.014880289,0.008,TMEM179,ENSG00000258986.6_2,0,non-Island,Intron,2:G0N+
chr19,13274433,13275597,1165,0.015098842,0.008,,ENSG00000213253.5_1,4830,non-Island,Intergenic,2:G0N+
chr16,27078253,27079036,784,0.015127467,0.008,C16orf82,ENSG00000234186.2_2,0,non-Island,CDS,2:G0N+
chr16,27078253,27079036,784,0.015127467,0.008,,ENSG00000261482.1_1,0,non-Island,CDS,2:G0N+
chr3,186173910,186175828,1919,0.015482317,0.008,,ENSG00000224406.5_1,0,non-Island,Intron,2:G0N+
chr16,87593395,87594318,924,0.015271796,0.008,,ENSG00000269935.1_1,39813,non-Island,Intergenic,2:G0N+
chr6,3193479,3194255,777,0.015411628,0.008,,ENSG00000230269.6_1,0,non-Island,Intron,2:G0N+
chr6,45645005,45646540,1536,0.015504325,0.008,RUNX2,ENSG00000124813.20_1,12918,non-Island,Intergenic,2:G0N+
chr10,3513706,3515152,1447,0.015361214,0.008,,ENSG00000233321.1_1,13933,non-Island,Intergenic,2:G0N+
chr13,113582793,113583785,993,0.015292013,0.008,MCF2L,ENSG00000126217.20_2,0,non-Island,Intron,2:G0N+
chr9,94579742,94580637,896,0.015409123,0.008,ROR2,ENSG00000169071.14_2,0,non-Island,Intron,2:G0N+
chr4,101112040,101112440,401,0.015367941,0.008,,ENSG00000245322.6_2,0,non-Island,Intron,2:G0N+
chr4,101112040,101112440,401,0.015367941,0.008,,ENSG00000249710.1_2,0,non-Island,Intron,2:G0N+
chr19,46002799,46003198,400,0.015437511,0.008,PPM1N,ENSG00000213889.10_1,0,non-Island,CDS,2:G0N+
chr9,128786746,128787315,570,0.015304865,0.008,,ENSG00000232413.1_1,32543,non-Island,Intergenic,2:G0N+
chr1,160369630,160369978,349,0.015369254,0.008,VANGL2,ENSG00000162738.5_1,397,non-Island,Promoter,2:G0N+
chr7,71350729,71351630,902,0.015321641,0.008,CALN1,ENSG00000183166.10_1,0,non-Island,Intron,2:G0N+
chr1,201438920,201439286,367,0.015302927,0.008,PHLDA3,ENSG00000174307.6_1,554,non-Island,Promoter,2:G0N+
chr2,96804247,96804767,521,0.015415607,0.008,ASTL,ENSG00000188886.3_1,71,non-Island,Promoter,2:G0N+
chr17,39940657,39941458,802,0.015406475,0.008,JUP,ENSG00000173801.16_2,0,non-Island,5'UTR,2:G0N+
chr6,31036413,31037248,836,0.015336188,0.008,HCG22,ENSG00000228789.6_1,8745,non-Island,Intergenic,2:G0N+
chr9,95710595,95711124,530,0.015294476,0.008,FGD3,ENSG00000127084.17_1,0,non-Island,Intron,2:G0N+
chr12,132220089,132220732,644,0.01539358,0.008,SFSWAP,ENSG00000061936.9_2,0,non-Island,Intron,2:G0N+
chr7,150946697,150947029,333,0.015353815,0.008,SMARCD3,ENSG00000082014.16_1,0,non-Island,Intron,2:G0N+
chr7,150946697,150947029,333,0.015353815,0.008,,ENSG00000243018.1_1,0,non-Island,Intron,2:G0N+
chr19,44281665,44282289,625,0.015333825,0.008,KCNN4,ENSG00000104783.11_1,0,non-Island,Intron,2:G0N+
chr11,57333612,57334001,390,0.015348822,0.008,UBE2L6,ENSG00000156587.15_2,0,non-Island,Intron,2:G0N+
chr7,62028443,62028541,99,0.018002616,0.008,,ENSG00000233918.1_1,206256,non-Island,Intergenic,2:G0N+
chr21,48058376,48058479,104,0.0179978,0.008,PRMT2,ENSG00000160310.16_1,0,non-Island,Intron,2:G0N+
chr20,2802881,2802924,44,0.017445029,0.008,TMEM239,ENSG00000198326.9_2,1950,non-Island,Intergenic,2:G0N+
chr21,15133684,15133684,1,0.018060115,0.008,NA,ENSG00000278955.2_2,0,non-Island,Intron,2:G0N+
chr7,149462510,149463626,1117,0.010738823,0.012,ZNF467,ENSG00000181444.12_1,0,CpG-Island,CDS,2:G0N+
chr10,88295125,88296423,1299,0.010984282,0.012,,ENSG00000227896.2_1,10266,CpG-Island,Intergenic,2:G0N+
chr5,176793996,176795101,1106,0.011920386,0.012,RGS14,ENSG00000169220.17_1,0,CpG-Island,CDS,2:G0N+
chr4,1765021,1765742,722,0.013139413,0.012,TACC3,ENSG00000013810.18_2,18117,CpG-Island,Intergenic,2:G0N+
chr9,127249084,127249986,903,0.013768202,0.012,NR5A1,ENSG00000136931.9_1,0,CpG-Island,Intron,2:G0N+
chr19,383846,384408,563,0.013874531,0.012,THEG,ENSG00000105549.10_1,7175,CpG-Island,Intergenic,2:G0N+
chr16,66637060,66638273,1214,0.01406704,0.012,CMTM3,ENSG00000140931.19_2,0,CpG-Island,5'UTR,2:G0N+
chr7,1625767,1626771,1005,0.01403608,0.012,PSMG3-AS1,ENSG00000230487.7_1,0,non-Island,Intron,2:G0N+
chr16,87855359,87856359,1001,0.013749382,0.012,SLC7A5,ENSG00000103257.8_1,7269,non-Island,Intergenic,2:G0N+
chr9,139493917,139495012,1096,0.014717174,0.012,,ENSG00000252440.1,1954,non-Island,Promoter,2:G0N+
chr2,128402999,128403803,805,0.014141318,0.012,LIMS2,ENSG00000072163.19_2,0,non-Island,5'UTR,2:G0N+
chr2,128402999,128403803,805,0.014141318,0.012,GPR17,ENSG00000144230.16_1,0,non-Island,5'UTR,2:G0N+
chr1,37548873,37550158,1286,0.014535328,0.012,GRIK3,ENSG00000163873.9_2,49142,non-Island,Intergenic,2:G0N+
chr20,25013171,25014185,1015,0.014516774,0.012,ACSS1,ENSG00000154930.14_1,0,non-Island,5'UTR,2:G0N+
chr1,156048096,156051153,3058,0.014669151,0.012,MEX3A,ENSG00000254726.2_1,0,non-Island,Intron,2:G0N+
chr1,228208786,228209541,756,0.014986385,0.012,WNT3A,ENSG00000154342.5_1,0,non-Island,Intron,2:G0N+
chr14,105265426,105266348,923,0.015229828,0.012,ZBTB42,ENSG00000179627.9_1,584,non-Island,Promoter,2:G0N+
chr14,53419061,53422378,3318,0.014872371,0.012,FERMT2,ENSG00000073712.14_2,0,non-Island,5'UTR,2:G0N+
chr9,139950007,139950612,606,0.014884023,0.012,,ENSG00000229257.2_1,1502,non-Island,Promoter,2:G0N+
chr8,95962116,95962466,351,0.014841868,0.012,NDUFAF6,ENSG00000156170.12_2,0,CpG-Island,Intron,2:G0N+
chr8,95962116,95962466,351,0.014841868,0.012,,ENSG00000253878.5_2,0,CpG-Island,Intron,2:G0N+
chr10,71327399,71328371,973,0.014944141,0.012,NEUROG3,ENSG00000122859.4_1,3082,non-Island,Intergenic,2:G0N+
chr2,25622607,25624362,1756,0.015011932,0.012,DTNB,ENSG00000138101.18_2,0,non-Island,Intron,2:G0N+
chr1,156357692,156358068,377,0.014997485,0.012,,ENSG00000237390.1_1,0,CpG-Island,Promoter,2:G0N+
chr19,38908992,38909363,372,0.014913883,0.012,RASGRP4,ENSG00000171777.15_2,0,CpG-Island,CDS,2:G0N+
chr4,25664827,25666202,1376,0.015244076,0.012,SLC34A2,ENSG00000157765.11_2,0,non-Island,CDS,2:G0N+
chr15,65132496,65133392,897,0.015223591,0.012,PLEKHO2,ENSG00000241839.9_2,689,CpG-Island,Promoter,2:G0N+
chr10,3542569,3543942,1374,0.014996857,0.012,,ENSG00000233321.1_1,0,non-Island,Intron,2:G0N+
chr19,19316036,19317108,1073,0.015060803,0.012,NR2C2AP,ENSG00000184162.14_1,1802,non-Island,Promoter,2:G0N+
chr12,115302699,115303746,1048,0.015046819,0.012,NA,ENSG00000283459.1_1,28690,non-Island,Intergenic,2:G0N+
chr11,69623294,69624148,855,0.014848201,0.012,FGF3,ENSG00000186895.2_1,843,non-Island,Intergenic,2:G0N+
chr4,84868034,84869222,1189,0.015219358,0.012,,ENSG00000250546.5_1,0,non-Island,Intron,2:G0N+
chr9,36137496,36138142,647,0.015095718,0.012,GLIPR2,ENSG00000122694.15_1,0,non-Island,Intron,2:G0N+
chr1,46914247,46914607,361,0.014919858,0.012,,ENSG00000232022.7_1,0,CpG-Island,Intron,2:G0N+
chr1,46914247,46914607,361,0.014919858,0.012,,ENSG00000224863.2_1,0,CpG-Island,Intron,2:G0N+
chr9,99841630,99842673,1044,0.014970042,0.012,,ENSG00000228376.3_1,0,non-Island,Intron,2:G0N+
chr2,85285398,85286414,1017,0.014931403,0.012,KCMF1,ENSG00000176407.17_2,0,non-Island,3'UTR,2:G0N+
chr20,35895664,35896554,891,0.015169089,0.012,GHRH,ENSG00000118702.9_1,5425,non-Island,Intergenic,2:G0N+
chr5,3226278,3227098,821,0.01507374,0.012,,ENSG00000249808.2_1,44931,non-Island,Intergenic,2:G0N+
chr6,33691027,33692649,1623,0.014999919,0.012,IP6K3,ENSG00000161896.11_1,0,non-Island,Intron,2:G0N+
chr19,4742704,4743496,793,0.014943276,0.012,,ENSG00000266209.1,16312,non-Island,Intergenic,2:G0N+
chr8,47194293,47195235,943,0.014906962,0.012,,ENSG00000255915.1,21820,non-Island,Intergenic,2:G0N+
chr14,77004471,77004897,427,0.015242178,0.012,,ENSG00000259124.1_2,0,non-Island,Intron,2:G0N+
chr1,145479291,145480448,1158,0.015186014,0.012,,ENSG00000234222.6_2,0,non-Island,Intron,2:G0N+
chr1,145479291,145480448,1158,0.015186014,0.012,NA,ENSG00000280778.1_1,0,non-Island,Intron,2:G0N+
chr1,145479291,145480448,1158,0.015186014,0.012,,ENSG00000271601.3_1,0,non-Island,Intron,2:G0N+
chrX,103037678,103038224,547,0.016639087,0.012,PLP1,ENSG00000123560.13_2,0,non-Island,Intron,2:G0N+
chr13,44357818,44357818,1,0.017867218,0.012,ENOX1,ENSG00000120658.13_2,0,non-Island,Intron,2:G0N+
chr5,87695564,87695564,1,0.017760542,0.012,TMEM161B-AS1,ENSG00000247828.7_2,0,non-Island,Intron,2:G0N+
chr2,220348956,220349733,778,0.010767899,0.016,SPEG,ENSG00000072195.10,0,CpG-Island,CDS,2:G0N+
chr2,220348956,220349733,778,0.010767899,0.016,,ENSG00000227432.1_2,0,CpG-Island,CDS,2:G0N+
chr2,16153300,16154797,1498,0.011762428,0.016,,ENSG00000226764.2_1,0,CpG-Island,Intron,2:G0N+
chr1,6266262,6267075,814,0.011934465,0.016,RPL22,ENSG00000116251.9_2,0,CpG-Island,CDS,2:G0N+
chr1,6266262,6267075,814,0.011934465,0.016,RNF207,ENSG00000158286.12_1,0,CpG-Island,CDS,2:G0N+
chr9,129439050,129440513,1464,0.013639528,0.016,LMX1B,ENSG00000136944.17_2,0,non-Island,Intron,2:G0N+
chr1,44989840,44991744,1905,0.013630187,0.016,RNF220,ENSG00000187147.17_1,0,non-Island,Intron,2:G0N+
chr9,132647655,132648359,705,0.013662007,0.016,FNBP1,ENSG00000187239.16_1,1106,CpG-Island,Promoter,2:G0N+
chr19,2302391,2302871,481,0.013804602,0.016,NA,ENSG00000273734.1_2,0,CpG-Island,Intron,2:G0N+
chr10,130228256,130229012,757,0.014349558,0.016,,ENSG00000234640.1_1,109777,non-Island,Intergenic,2:G0N+
chr14,60797712,60799358,1647,0.014418819,0.016,,ENSG00000258556.1_1,7086,non-Island,Intergenic,2:G0N+
chr17,80972921,80973930,1010,0.014350819,0.016,B3GNTL1,ENSG00000175711.8_1,0,non-Island,Intron,2:G0N+
chr2,27123467,27125370,1904,0.014746168,0.016,DPYSL5,ENSG00000157851.16_1,0,non-Island,Intron,2:G0N+
chr19,36318187,36319831,1645,0.014192101,0.016,NPHS1,ENSG00000161270.19_2,0,non-Island,Intron,2:G0N+
chr1,874455,875314,860,0.014145311,0.016,SAMD11,ENSG00000187634.11_2,0,non-Island,CDS,2:G0N+
chr5,35991096,35991735,640,0.01475999,0.016,UGT3A1,ENSG00000145626.11_1,0,non-Island,CDS,2:G0N+
chr9,132036283,132037236,954,0.014743521,0.016,,ENSG00000224307.1_1,7500,non-Island,Intergenic,2:G0N+
chr9,130587336,130587715,380,0.014595093,0.016,ENG,ENSG00000106991.13_1,0,non-Island,CDS,2:G0N+
chr9,137701235,137701971,737,0.014592782,0.016,COL5A1,ENSG00000130635.15_2,0,non-Island,Intron,2:G0N+
chr1,2822532,2823030,499,0.014695941,0.016,,ENSG00000231630.1_1,90968,non-Island,Intergenic,2:G0N+
chr6,3342782,3345476,2695,0.014689835,0.016,SLC22A23,ENSG00000137266.14_1,0,non-Island,Intron,2:G0N+
chr8,143097261,143097813,553,0.01467561,0.016,,ENSG00000254183.1_1,47058,non-Island,Intergenic,2:G0N+
chr19,43324344,43326730,2387,0.014611923,0.016,PSG8,ENSG00000124467.18_2,0,non-Island,Intron,2:G0N+
chr19,43324344,43326730,2387,0.014611923,0.016,,ENSG00000225877.1_1,0,non-Island,Intron,2:G0N+
chr13,111173206,111174032,827,0.014684532,0.016,RAB20,ENSG00000139832.4_1,1380,non-Island,Intergenic,2:G0N+
chr9,2241011,2241414,404,0.014608174,0.016,RN7SL592P,ENSG00000264615.1,11769,CpG-Island,Intergenic,2:G0N+
chr7,61537070,61541889,4820,0.014540959,0.016,,ENSG00000233918.1_1,279979,non-Island,Intergenic,2:G0N+
chr1,19129593,19130519,927,0.014750784,0.016,TAS1R2,ENSG00000179002.5_2,35573,non-Island,Intergenic,2:G0N+
chr17,72733779,72734233,455,0.014704081,0.016,RAB37,ENSG00000172794.19_2,0,non-Island,Intron,2:G0N+
chr9,108739520,108741663,2144,0.014703131,0.016,,ENSG00000234323.6_2,13927,non-Island,Intergenic,2:G0N+
chr2,134252935,134255787,2853,0.014693185,0.016,NCKAP5,ENSG00000176771.15_2,0,non-Island,Intron,2:G0N+
chr16,57571170,57571751,582,0.01480432,0.016,CCDC102A,ENSG00000135736.5_1,658,non-Island,Promoter,2:G0N+
chr16,67093327,67094433,1107,0.014537996,0.016,CBFB,ENSG00000067955.13_2,0,non-Island,Intron,2:G0N+
chr5,87847493,87849466,1974,0.014670186,0.016,LINC00461,ENSG00000245526.9_2,0,non-Island,Intron,2:G0N+
chr19,8676400,8676600,201,0.014517896,0.016,ADAMTS10,ENSG00000142303.13_1,779,non-Island,Promoter,2:G0N+
chr12,51053275,51054690,1416,0.014651185,0.016,DIP2B,ENSG00000066084.12_1,0,non-Island,CDS,2:G0N+
chr9,127573329,127573696,368,0.014620811,0.016,OLFML2A,ENSG00000185585.19_2,0,non-Island,3'UTR,2:G0N+
chr1,39875541,39876059,519,0.014534235,0.016,MACF1,ENSG00000127603.23_2,0,non-Island,CDS,2:G0N+
chr1,228196785,228197334,550,0.014681845,0.016,WNT3A,ENSG00000154342.5_1,0,non-Island,Intron,2:G0N+
chr22,21774550,21774714,165,0.01476871,0.016,HIC2,ENSG00000169635.9_1,0,non-Island,Intron,2:G0N+
chr3,154147336,154148424,1089,0.014734221,0.016,GPR149,ENSG00000174948.5_2,0,non-Island,CDS,2:G0N+
chr1,168107365,168107679,315,0.014685655,0.016,GPR161,ENSG00000143147.14_1,459,non-Island,Promoter,2:G0N+
chr19,47219334,47220760,1427,0.011921112,0.02,PRKD2,ENSG00000105287.12_2,0,CpG-Island,CDS,2:G0N+
chr9,137425919,137426665,747,0.013807393,0.02,,ENSG00000228877.2_1,0,non-Island,Intron,2:G0N+
chr22,44764858,44765670,813,0.014025611,0.02,,ENSG00000220702.1_1,2693,non-Island,Intergenic,2:G0N+
chr13,34576741,34578607,1867,0.014340756,0.02,RFC3,ENSG00000133119.12_2,36045,non-Island,Intergenic,2:G0N+
chr17,77895596,77896257,662,0.014221927,0.02,,ENSG00000262585.1_1,0,non-Island,Intron,2:G0N+
chr17,77895596,77896257,662,0.014221927,0.02,,ENSG00000262188.1_1,0,non-Island,Intron,2:G0N+
chr6,90835173,90837205,2033,0.014095735,0.02,BACH2,ENSG00000112182.14_2,0,non-Island,Intron,2:G0N+
chr22,30648744,30649818,1075,0.014080971,0.02,,ENSG00000268812.3_1,5756,non-Island,Intergenic,2:G0N+
chr21,40361503,40362436,934,0.01413016,0.02,,ENSG00000235888.1_1,0,non-Island,Intron,2:G0N+
chr15,31688956,31689730,775,0.014175588,0.02,KLF13,ENSG00000169926.10_2,0,CpG-Island,Intron,2:G0N+
chr16,851165,851834,670,0.014087805,0.02,CHTF18,ENSG00000127586.16_1,427,non-Island,Promoter,2:G0N+
chr9,98948725,98949812,1088,0.014417,0.02,EIF4BP3,ENSG00000224546.2_1,38586,non-Island,Intergenic,2:G0N+
chr12,22407364,22409313,1950,0.014329815,0.02,ST8SIA1,ENSG00000111728.10_2,0,non-Island,CDS,2:G0N+
chr7,150118198,150118677,480,0.014254518,0.02,ZNF775,ENSG00000196456.10_2,10512,non-Island,Intergenic,2:G0N+
chr14,101722664,101724828,2165,0.014093701,0.02,,ENSG00000258497.1_1,0,non-Island,Intron,2:G0N+
chr12,131706446,131707261,816,0.014084735,0.02,,ENSG00000204603.6_1,8969,non-Island,Intergenic,2:G0N+
chr6,30041945,30042506,562,0.014201988,0.02,RNF39,ENSG00000204618.8_2,0,non-Island,Intron,2:G0N+
chr16,216680,217278,599,0.014358192,0.02,HBM,ENSG00000206177.6_2,0,CpG-Island,CDS,2:G0N+
chr18,72120785,72122096,1312,0.014347536,0.02,FAM69C,ENSG00000187773.8_2,0,non-Island,Intron,2:G0N+
chr14,52735760,52736189,430,0.014226702,0.02,PTGDR,ENSG00000168229.3_1,0,non-Island,CDS,2:G0N+
chr1,204423810,204424650,841,0.01420453,0.02,PIK3C2B,ENSG00000133056.13_2,0,non-Island,CDS,2:G0N+
chr8,102404526,102407391,2866,0.014201537,0.02,,ENSG00000253644.1_1,0,non-Island,Intron,2:G0N+
chr19,17525795,17526930,1136,0.014146641,0.02,NA,ENSG00000282851.1_2,0,non-Island,Intron,2:G0N+
chr19,17525795,17526930,1136,0.014146641,0.02,MVB12A,ENSG00000141971.12_2,0,non-Island,Intron,2:G0N+
chr19,17525795,17526930,1136,0.014146641,0.02,,ENSG00000269481.1_2,0,non-Island,Intron,2:G0N+
chr12,52249491,52250197,707,0.014430734,0.02,,ENSG00000259887.1_1,2977,non-Island,Intergenic,2:G0N+
chr11,34377908,34378353,446,0.014429388,0.02,ABTB2,ENSG00000166016.5_2,0,CpG-Island,CDS,2:G0N+
chrX,129094583,129095771,1189,0.014444911,0.02,,ENSG00000235189.1_1,3078,non-Island,Intergenic,2:G0N+
chr12,111127275,111127594,320,0.014281725,0.02,HVCN1,ENSG00000122986.13_1,0,CpG-Island,5'UTR,2:G0N+
chr11,6677500,6679028,1529,0.014197716,0.02,DCHS1,ENSG00000166341.7_1,414,non-Island,Promoter,2:G0N+
chr5,167722653,167723298,646,0.014136362,0.02,WWC1,ENSG00000113645.14_2,0,non-Island,Intron,2:G0N+
chr6,3226077,3226732,656,0.01407964,0.02,TUBB2B,ENSG00000137285.9_1,0,non-Island,CDS,2:G0N+
chr4,109532539,109533834,1296,0.01417928,0.02,RPL34-AS1,ENSG00000234492.4_1,0,non-Island,Intron,2:G0N+
chr6,169975544,169976509,966,0.014459482,0.02,WDR27,ENSG00000184465.15_1,0,non-Island,Intron,2:G0N+
chr9,16986020,16987082,1063,0.01409466,0.02,,ENSG00000237153.1_1,61834,non-Island,Intergenic,2:G0N+
chr9,91148683,91148988,306,0.014408752,0.02,NXNL2,ENSG00000130045.15_1,1027,non-Island,Promoter,2:G0N+
chr16,87421584,87422042,459,0.014412791,0.02,FBXO31,ENSG00000103264.16_2,0,non-Island,Intron,2:G0N+
chr16,87421584,87422042,459,0.014412791,0.02,MAP1LC3B,ENSG00000140941.12_1,0,non-Island,Intron,2:G0N+
chr13,33549821,33551363,1543,0.014382027,0.02,TOMM22P3,ENSG00000227604.3_1,21281,non-Island,Intergenic,2:G0N+
chr17,47988148,47988606,459,0.014312475,0.02,,ENSG00000254039.1_1,3160,non-Island,Intergenic,2:G0N+
chrX,3510302,3510755,454,0.014391124,0.02,PRKX,ENSG00000183943.5_1,11655,non-Island,Intergenic,2:G0N+
chr2,207506094,207506576,483,0.014332896,0.02,,ENSG00000231653.1_1,87,non-Island,Promoter,2:G0N+
chr10,10199045,10199435,391,0.014319562,0.02,TCEB1P3,ENSG00000229919.3_1,16757,non-Island,Intergenic,2:G0N+
chr1,161147877,161148096,220,0.014240186,0.02,PPOX,ENSG00000143224.17_1,73,non-Island,Promoter,2:G0N+
chr8,22023626,22023990,365,0.0144812,0.02,BMP1,ENSG00000168487.17_2,0,non-Island,Intron,2:G0N+
chr10,126590457,126591903,1447,0.014278676,0.02,,ENSG00000249456.1_2,13808,non-Island,Intergenic,2:G0N+
chr2,219269860,219270300,441,0.014276039,0.02,CTDSP1,ENSG00000144579.7_2,0,non-Island,3'UTR,2:G0N+
chr8,80530521,80530575,55,0.014513385,0.02,STMN2,ENSG00000104435.13_1,0,non-Island,Intron,2:G0N+
chr22,22088457,22088935,479,0.01436837,0.02,YPEL1,ENSG00000100027.14_1,0,non-Island,Intron,2:G0N+
chrX,62300718,62301656,939,0.01429486,0.02,NA,ENSG00000277499.1_1,4884,non-Island,Intergenic,2:G0N+
chr2,27134258,27134644,387,0.014115326,0.02,DPYSL5,ENSG00000157851.16_1,0,non-Island,Intron,2:G0N+
chr1,901685,902505,821,0.011168164,0.024,PLEKHN1,ENSG00000187583.10_1,0,CpG-Island,CDS,2:G0N+
